user_id,k_core,degree,littlebirdceo,expertise_level
190355,1,1,Playa,Beginner
171515,1,1,Dennis Feucht,Beginner
338984,1,1,Dragon,Beginner
290555,1,1,Alex Muzyka,Beginner
346637,1,1,Brian Dotson,Beginner
212833,1,1,Scott Foerster,Beginner
110508,1,1,NRW,Beginner
351019,1,1,RISHIIII,Beginner
65509,1,1,electricviolin,Beginner
215766,1,1,Carl,Beginner
360656,1,1,Alfred Shum,Beginner
211228,1,1,Ilyas,Beginner
242127,1,1,Wesley Mays,Beginner
65884,1,1,Frank Lu,Beginner
254256,1,1,Sandra,Beginner
264128,1,1,AlexC,Beginner
344746,1,1,BDeliers,Beginner
339043,1,1,kam1212,Beginner
342617,1,1,menackni,Beginner
261748,1,1,izmw1cfg,Beginner
337621,1,1,jiandingzhe,Beginner
160249,1,1,Lena,Beginner
205641,1,1,MattG,Beginner
218369,1,1,Krishnachaithanya Palle,Beginner
136485,1,1,matthew choe,Beginner
291044,1,1,Venugopal kapre,Beginner
272313,1,1,Clark Thomborson,Beginner
320830,1,1,Димитър,Beginner
361739,1,1,Salumu Fumo,Beginner
352930,1,1,Jake Barbudo,Beginner
138592,1,1,Julian ,Beginner
220770,1,1,Mark Best,Beginner
354131,1,1,G. Hippchen,Beginner
324242,1,1,user324242,Beginner
144622,1,1,Darvish,Beginner
34193,1,1,karelv,Beginner
304045,1,1,Senthilnathan T,Beginner
313543,1,1,Jim,Beginner
313348,1,1,coreywithne,Beginner
346493,1,1,RiadNageh,Beginner
52906,1,1,Farhan,Beginner
322177,1,1,Sebastian M,Beginner
324324,1,1,Whois_me,Beginner
293790,1,1,GrievousAngel,Beginner
270009,1,1,CG.,Beginner
103771,1,1,user127515,Beginner
299876,1,1,Rolando Quintana,Beginner
334460,1,1,Nodaltrim,Beginner
251854,1,1,KevinJWalters,Beginner
304676,1,1,Rory witham - GTWCMT,Beginner
229425,1,1,IntiEngineer,Beginner
247781,1,1,Lucas Vital,Beginner
307114,1,1,startergo,Beginner
266437,1,1,Anonymous Guy,Beginner
170222,1,1,Xavier Bernard,Beginner
122103,1,1,CodeKiller,Beginner
247483,1,1,HelpingHand,Beginner
257304,1,1,Dul Joni,Beginner
92047,1,1,foxtrot,Beginner
327495,1,1,Roberto Veramendi Espinoza,Beginner
82324,1,1,aayush,Beginner
254543,1,1,blaber,Beginner
257714,1,1,amrak11,Beginner
62043,1,1,user2419860,Beginner
79176,1,1,ropbla9,Beginner
312378,1,1,Yuxuan Huang,Beginner
357795,1,1,harsh dixit,Beginner
194602,1,1,stronk_kisik,Beginner
230590,1,1,muxx999,Beginner
117187,1,1,parasrish,Beginner
109423,1,1,Alex Steven,Beginner
235263,1,1,Jinendra Jain,Beginner
162237,1,1,Danesh_sa,Beginner
279587,1,1,John Anges Sr.,Beginner
352640,1,1,ARx,Beginner
351912,1,1,Bill,Beginner
127547,1,1,Dan,Beginner
340239,1,1,Robert Kolski,Beginner
59343,1,1,Hooplator15,Beginner
78911,1,1,yakdag,Beginner
260810,1,1,Nam Nguyen Ngoc,Beginner
256847,1,1,HKP,Beginner
216169,1,1,Likhovskikh Alexander,Beginner
268331,1,1,Martin Garthwaite,Beginner
185371,1,1,Dhiraj Patil,Beginner
216569,1,1,achilles7744,Beginner
176556,1,1,Gabriel,Beginner
260838,1,1,paul,Beginner
136183,1,1,Armand Chocron,Beginner
188306,1,1,NELO,Beginner
144214,1,1,Pujitha,Beginner
144031,1,1,jaxwithanx,Beginner
144722,1,1,K .,Beginner
340855,1,1,Jeya Surya,Beginner
114012,1,1,jnewton1024,Beginner
196379,1,1,Sagar,Beginner
59380,1,1,Eilon,Beginner
198404,1,1,Night,Beginner
202775,1,1,Lit,Beginner
168354,1,1,Pedro,Beginner
307798,1,1,fourat garrach,Beginner
178537,1,1,Tommy D,Beginner
316412,1,1,Andrew D,Beginner
184831,1,1,user9564464,Beginner
136390,1,1,alstring,Beginner
235202,1,1,Bennik2000,Beginner
275895,1,1,LMatt,Beginner
66222,1,1,sdarella,Beginner
239692,1,1,MikeS,Beginner
191421,1,1,Sam Hammamy,Beginner
169599,1,1,Will Bain,Beginner
324330,1,1,PandaCon,Beginner
276208,1,1,seekeR,Beginner
267023,1,1,user267023,Beginner
177751,1,1,Kamajii,Beginner
222782,1,1,ElectronicsNoob,Beginner
321757,1,1,RE_Specto,Beginner
366393,1,1,Jcfors,Beginner
336820,1,1,Vladimir,Beginner
303787,1,1,Steve Tobias,Beginner
299923,1,1,Wayne Filkins,Beginner
304133,1,1,ibuz,Beginner
288732,1,1,Matthias Kubisch,Beginner
204463,1,1,Haytham,Beginner
208342,1,1,Lucas Imark,Beginner
277772,1,1,Carlo Tacchella,Beginner
190755,1,1,MattHusz,Beginner
354309,1,1,Hasalanka Nagahawaththa,Beginner
207966,1,1,Oscar Andres,Beginner
346522,1,1,spider T,Beginner
28079,1,1,Alchitry,Beginner
163477,1,1,rainbow,Beginner
165748,1,1,user165748,Beginner
362932,1,1,Larry,Beginner
193017,1,1,SimLeek,Beginner
245684,1,1,O. Jones,Beginner
272740,1,1,SVHoward,Beginner
209881,1,1,Kita,Beginner
149905,1,1,Jack,Beginner
245104,1,1,Hugh Tong,Beginner
261231,1,1,A Guest,Beginner
172067,1,1,CharlesL,Beginner
147903,1,1,Bellefroid,Beginner
241548,1,1,qräbnö,Beginner
157736,1,1,TurtleWax,Beginner
77990,1,1,Peter Duniho,Beginner
295501,1,1,sree hari thatithuri,Beginner
222568,1,1,Paul G.,Beginner
213808,1,1,R.Saavedra,Beginner
368839,1,1,Myndex,Beginner
198247,1,1,Chris Sy,Beginner
199588,1,1,geo_leeman,Beginner
98997,1,1,Nic1337,Beginner
310301,1,1,Zabee Ulla Burhan,Beginner
189930,1,1,Roy Plant,Beginner
362846,1,1,JackSparrow9875,Beginner
326026,1,1,saladlord,Beginner
163264,1,1,teeeeee,Beginner
332293,1,1,dudervon,Beginner
346503,1,1,Domenico,Beginner
207514,1,1,Arjan,Beginner
164012,1,1,Daniel,Beginner
309520,1,1,Josh O.,Beginner
266386,1,1,Weihua Shi,Beginner
105746,1,1,Seth A,Beginner
213632,1,1,Zero,Beginner
323941,1,1,jb_dk,Beginner
328632,1,1,Rabii Slimane,Beginner
331267,1,1,Shane Doughty,Beginner
222812,1,1,Asin,Beginner
95794,1,1,ohmmy,Beginner
367924,1,1,Abdul Wahid,Beginner
225259,1,1,Kristhian Otero,Beginner
158019,1,1,Ryan,Beginner
150953,1,1,tavis,Beginner
229517,1,1,KTRaglin,Beginner
260943,1,1,lousycoder,Beginner
325224,1,1,Zipho Lunika,Beginner
206553,1,1,Aaron Butkovich,Beginner
354083,1,1,user354083,Beginner
330933,1,1,ekim,Beginner
228191,1,1,Cedric,Beginner
266747,1,1,mapStack,Beginner
120940,1,1,saregister,Beginner
71916,1,1,The Yogi,Beginner
289154,1,1,Guest,Beginner
273391,1,1,Ivan Perehiniak,Beginner
107704,1,1,Kiteloopdesign,Beginner
143095,1,1,doozit,Beginner
130349,1,1,Beginner,Beginner
154257,1,1,nonya_business,Beginner
161475,1,1,user8327311,Beginner
325869,1,1,mtn220,Beginner
187412,1,1,Krzych,Beginner
220393,1,1,Joel,Beginner
294992,1,1,Gilbert,Beginner
89386,1,1,user89386,Beginner
179535,1,1,faressalem,Beginner
116924,1,1,C.Rod,Beginner
279707,1,1,Jorge Mercent,Beginner
175157,1,1,ErnstOlch,Beginner
279842,1,1,Charlie Boardman,Beginner
181001,1,1,James T.,Beginner
336554,1,1,user336554,Beginner
251910,1,1,matdogg,Beginner
69592,1,1,andrewmh20,Beginner
256819,1,1,Dave Null,Beginner
139663,1,1,idoimaging,Beginner
187390,1,1,whitespace,Beginner
320227,1,1,ZJL,Beginner
205037,1,1,Jones,Beginner
156122,1,1,Mark,Beginner
327752,1,1,Criss,Beginner
282845,1,1,Tunneller,Beginner
105388,1,1,Nick Hill,Beginner
106108,1,1,OrCADExpert,Beginner
227907,1,1,graham payne,Beginner
88305,1,2,Leandro Lima,Beginner
164903,1,1,mitchkman,Beginner
167204,1,1,Philip Haine,Beginner
236482,1,1,Milan Sterkens,Beginner
276024,1,1,Brad Carter,Beginner
346681,1,1,BIG Strawberry,Beginner
93594,1,1,Rohan LJ,Beginner
197706,1,2,Spektre,Beginner
168965,1,1,hmnbvcxz,Beginner
211404,1,1,suriya,Beginner
357856,1,1,Ahad Shaikh,Beginner
353782,1,1,quito,Beginner
56896,1,1,user31708,Beginner
266147,1,1,Harald Thomson,Beginner
70660,1,1,Rorschach,Beginner
50358,1,1,JMR,Beginner
285522,1,1,BlairDuons,Beginner
142407,1,1,j springer,Beginner
139450,1,1,Vishal Shinde,Beginner
57395,1,1,mohsen,Beginner
113076,1,1,jbailey,Beginner
133438,1,1,Jenny,Beginner
53775,1,1,DJE,Beginner
133580,1,1,user133580,Beginner
63898,1,1,Elias Andrade,Beginner
49698,1,1,philcolbourn,Beginner
69612,1,1,Jojje,Beginner
223540,1,1,ManUnited10,Beginner
231885,1,1,Isaac Goss,Beginner
223674,1,1,Avis Chaser,Beginner
200325,1,1,Chris Loonam,Beginner
102356,1,1,Maciej Kopeć,Beginner
173039,1,1,Alireza ,Beginner
173446,1,1,Michael E,Beginner
110533,1,1,tom,Beginner
223289,1,1,Piyush Raut,Beginner
211559,1,1,thgm,Beginner
266180,1,1,Bjm,Beginner
222642,1,1,Zaman,Beginner
245503,1,1,Oli,Beginner
93643,1,1,jamarju,Beginner
195490,1,1,rafamart,Beginner
102975,1,1,Granger Obliviate,Beginner
117296,1,1,loucal,Beginner
356892,1,1,SZComponents,Beginner
114591,1,1,hultqvist,Beginner
360379,1,1,Joseph Alexander Kelamis,Beginner
113274,1,1,Eva,Beginner
54259,1,1,Dan Hartman,Beginner
60140,1,1,clifgray,Beginner
58205,1,1,eudoxos,Beginner
87156,1,1,Laurent S,Beginner
92923,1,1,Adam Di Carlo,Beginner
115321,1,1,python,Beginner
191539,1,1,Achilles,Beginner
87772,1,1,Flaviu Mocanu,Beginner
100193,1,1,kevin,Beginner
118628,1,1,A.Forbes,Beginner
150880,1,1,Alex Sorensen,Beginner
354386,1,1,Ricardo Barbali,Beginner
151018,1,1,avio11,Beginner
141200,1,1,Leonardo Bernardini,Beginner
161303,1,1,Emi,Beginner
52423,1,1,Zout,Beginner
135679,1,1,Raymond Henick,Beginner
205525,1,1,Rodrigo Juez,Beginner
66409,1,1,udawat,Beginner
43048,1,1,Tom,Beginner
283442,1,1,Radiodave,Beginner
91920,1,1,Mohannad Shehadeh,Beginner
350643,1,1,diego,Beginner
207282,1,1,Yan,Beginner
64765,1,1,user64765,Beginner
58236,1,1,rainer,Beginner
115921,1,1,Federico,Beginner
234795,1,1,ustbshen,Beginner
125693,1,1,Jardel Lucca,Beginner
53828,1,1,Thomas,Beginner
293625,1,1,jslav,Beginner
183893,1,1,viliyar,Beginner
218730,1,1,Paul Woods,Beginner
322699,1,1,ATHULYA JOHN,Beginner
113365,1,1,user113365,Beginner
312200,1,1,Andrey G.,Beginner
324662,1,1,Franco,Beginner
57070,1,1,Thor Bruun,Beginner
43556,1,1,klaus verner,Beginner
252818,1,1,navaneet rao,Beginner
241803,1,1,pj-yn9aq,Beginner
307487,1,1,Hairy Ass,Beginner
263891,1,1,nomail,Beginner
269608,1,1,bptsj,Beginner
62350,1,1,Sidney S. Ebot,Beginner
166784,1,1,Fr4nky,Beginner
54104,1,1,pictsidhe,Beginner
45741,1,1,hariudkmr,Beginner
247479,1,1,Franck,Beginner
302182,1,1,Prof. Premkumar M,Beginner
257069,1,1,forthelulx,Beginner
34065,1,1,BabaBooey,Beginner
80362,1,1,R.M.A,Beginner
266643,1,1,Simon F,Beginner
343379,1,1,Mark Townshend,Beginner
320274,1,1,Sanchit Awasthi,Beginner
278394,1,1,Nick Antoniades,Beginner
204072,1,1,savent gate,Beginner
108312,1,1,GaiusJulius,Beginner
172731,1,1,dpalo,Beginner
96770,1,1,paradisal programmer,Beginner
211339,1,1,GPER,Beginner
247917,1,1,jkr,Beginner
297031,1,1,kplindegaard,Beginner
234130,1,1,fury,Beginner
367309,1,1,Benjamin,Beginner
116309,1,1,user3149593,Beginner
117562,1,1,tech cat,Beginner
106746,1,1,user3240777,Beginner
46483,1,1,user32297,Beginner
107858,1,2,Chipset,Beginner
81867,1,1,martianwars,Beginner
208688,1,1,erk1313,Beginner
62304,1,1,Rafi Chai,Beginner
28128,1,1,mnme,Beginner
183955,1,1,pedro100,Beginner
80459,1,1,dfaust,Beginner
180246,1,1,Nick,Beginner
91669,1,1,mickvav,Beginner
222024,1,1,JennySku,Beginner
101897,1,1,Sijaan Hallak,Beginner
306118,1,1,Ivan Tabares,Beginner
109904,1,1,thePiGrepper,Beginner
184320,1,1,doc martin,Beginner
194018,1,1,BetaEngineer,Beginner
339144,1,1,MattG,Beginner
210756,1,1,Emery ,Beginner
175890,1,1,Into_Embedded,Beginner
106186,1,1,Aidan Howie,Beginner
186823,1,1,kalpesh,Beginner
62409,1,1,Jason,Beginner
151810,1,1,Azrudi,Beginner
204389,1,1,Greenja,Beginner
260472,1,1,GDK,Beginner
166641,1,1,Utkarsh Verma,Beginner
256830,1,1,David Dehghan,Beginner
209090,1,1,Blind Roach,Beginner
158189,1,1,David Tillotson,Beginner
249500,1,1,gbt,Beginner
332252,1,1,Andy,Beginner
364130,1,1,Glenn Dumlao Doringuez,Beginner
126228,1,1,klbrtree,Beginner
294285,1,1,Light,Beginner
257222,1,1,DevanshTanna,Beginner
213963,1,1,Simba,Beginner
204882,1,1,user16487,Beginner
345740,1,1,Romario Jonas,Beginner
202812,1,1,Charles Gervais,Beginner
220300,1,1,Steve,Beginner
249116,1,1,Dave Allan,Beginner
342641,1,1,Mohaila,Beginner
202980,1,1,Babak Hashemizadeh,Beginner
335309,1,1,Ken KD5ZXG,Beginner
135170,1,1,Alexander,Beginner
138236,1,1,ivnesh,Beginner
227184,1,1,Kristijan Mikulec,Beginner
80705,1,1,nalyd88,Beginner
92553,1,1,Tomas Svitil,Beginner
198472,1,1,Deebash D,Beginner
107504,1,1,Blade Runner,Beginner
233882,1,1,Robert,Beginner
155706,1,1,ruemi,Beginner
129767,1,2,BillyBag2,Beginner
121683,1,1,maff91,Beginner
232796,1,1,v3ic,Beginner
330472,1,1,Chris,Beginner
43841,1,1,Ben,Beginner
153918,1,1,Chris Paine,Beginner
103666,1,1,john8791,Beginner
227862,1,1,Alfred,Beginner
82445,1,1,ericksonla,Beginner
9167,1,1,Robert,Beginner
110214,1,1,HelperKing,Beginner
166645,1,1,jsparks,Beginner
81958,1,1,mostafanfs,Beginner
127519,1,1,AnishLinux,Beginner
211189,1,1,Jim Z.,Beginner
163088,1,1,life,Beginner
162008,1,1,amir mohamad hatami,Beginner
199112,1,1,Krishna Cheruku,Beginner
148466,1,1,Asim,Beginner
278109,1,1,Pannag,Beginner
346305,1,1,nohu42,Beginner
268198,1,1,Antel,Beginner
134064,1,1,brailovas,Beginner
179625,1,1,abhi,Beginner
124192,1,1,Moose,Beginner
328586,1,1,Artūrs Laizāns,Beginner
120359,1,1,infixed,Beginner
306941,1,1,Steve,Beginner
230102,1,1,terry.the.technician,Beginner
150581,1,1,abomin3v3l,Beginner
105160,1,1,Chaos,Beginner
197296,1,1,Christopher Keech,Beginner
227245,1,1,Aaron,Beginner
235747,1,1,Karma Hunter,Beginner
147125,1,1,rwallace,Beginner
177682,1,1,user177682,Beginner
82970,1,1,Ahmad KFUPM,Beginner
266980,1,1,Project2016,Beginner
300583,1,1,Andre De Guerin,Beginner
148797,1,1,Sunnytec Automação,Beginner
132915,1,1,wisam alsaadi,Beginner
132849,1,1,user132849,Beginner
363640,1,1,Aryan,Beginner
190164,1,1,Bernd Wiebus,Beginner
205953,1,1,Craig S. Cottingham,Beginner
353526,1,1,epicMan123,Beginner
233929,1,1,Rehin,Beginner
364187,1,1,FreddaH,Beginner
109575,1,1,JasonC,Beginner
135299,1,1,Tim,Beginner
267154,1,1,jfizzy,Beginner
171124,1,1,Cindy K,Beginner
25458,1,1,JoeyD,Beginner
335733,1,1,Alvaro Suarez Menendez,Beginner
357384,1,1,captainretro,Beginner
318838,1,1,floxia,Beginner
100380,1,1,Daniel,Beginner
325618,1,1,ogramps,Beginner
262777,1,1,Bringle,Beginner
228708,1,1,TryingToBeSmart,Beginner
293610,1,1,JVKran,Beginner
50436,1,1,Prof_Sims,Beginner
219191,1,1,PatrikS,Beginner
232092,1,1,Chris,Beginner
27512,1,1,Nicolas Appriou,Beginner
137332,1,1,Carlo,Beginner
276214,1,1,Robert Lavender,Beginner
141877,1,1,Nomadyn,Beginner
83047,1,1,kassim ,Beginner
295298,1,1,Bryan Hall,Beginner
133004,1,1,Alhassan Abdulkadir,Beginner
173638,1,1,sEdivad,Beginner
189661,1,1,SirloinStockade,Beginner
241128,1,1,Brad Johnson,Beginner
362154,1,1,Magnus,Beginner
49515,1,1,Krunal Vyas,Beginner
237775,1,1,Gabriel Gosmann,Beginner
330313,1,1,Guido Stefanuto,Beginner
170190,1,1,RukshanJS,Beginner
222287,1,1,Rohan Nagmoti,Beginner
193991,1,1,Alucardidis,Beginner
323410,1,1,user323410,Beginner
115032,1,1,Zinedine,Beginner
108126,1,1,ShP,Beginner
82326,1,1,SlickLites,Beginner
262510,1,1,Terumi,Beginner
72219,1,1,justin,Beginner
99022,1,1,tuxben,Beginner
107965,1,2,Mr.Budapest,Beginner
82766,1,1,abhishek tyagi,Beginner
243625,1,1,James Kl,Beginner
220781,1,1,Javier Jaureguialzo,Beginner
80972,1,1,Gerry Debenham,Beginner
237957,1,1,Ahmed elmenshawie,Beginner
224213,1,1,John Jin,Beginner
94360,1,1,Rhyolite,Beginner
100248,1,1,user100248,Beginner
216857,1,1,Sayan,Beginner
210920,1,1,AllenJones,Beginner
238748,1,2,Krazy OldGuy,Beginner
256255,1,1,hquiroz,Beginner
22507,1,1,Dale M,Beginner
46842,1,1,user1657930,Beginner
344694,1,1,user344694,Beginner
165935,1,1,Luiz Meira,Beginner
356958,1,1,majegu,Beginner
84058,1,1,Jeff,Beginner
81134,1,1,Quintin,Beginner
82960,1,1,vim,Beginner
286645,1,1,Alyssa Joyce Tan,Beginner
132037,1,1,dan weddle,Beginner
148574,1,1,socleansoclean,Beginner
122228,1,1,TPCBD,Beginner
178659,1,1,glennr,Beginner
125419,1,1,arc,Beginner
341629,1,1,Gokul Patil,Beginner
171690,1,1,Rafiq Rahman,Beginner
274679,1,1,GatorChomp,Beginner
186892,1,1,The rain harvester,Beginner
26049,1,1,user50222,Beginner
177591,1,1,Gino,Beginner
228477,1,2,DougC,Beginner
193350,1,1,Kevin de Haan,Beginner
98323,1,1,Tendero,Beginner
134014,1,1,magnesian,Beginner
120518,1,1,PhysicsTeacher,Beginner
226519,1,1,Paul,Beginner
257322,1,1,Leonard Walter Hide,Beginner
103743,1,1,Sunil Khanolkar,Beginner
122957,1,1,B.Hazza,Beginner
128125,1,1,Rhoderman,Beginner
107298,1,1,chopsuei3,Beginner
125393,1,1,alukard990,Beginner
150995,1,1,Bibek Ghimire,Beginner
130941,1,1,John Smith,Beginner
120722,1,1,Ethan,Beginner
189829,1,1,LucaG,Beginner
160994,1,1,Henri Kasurinen,Beginner
243242,1,1,jkbs1337,Beginner
263620,1,1,STARK_JR,Beginner
139512,1,1,Peter Willard,Beginner
128422,1,1,hallsop,Beginner
147151,1,1,Madars Vi,Beginner
171284,1,1,Krik99,Beginner
136454,1,1,BHP,Beginner
186611,1,1,Janis Berzins,Beginner
103706,1,1,Sam,Beginner
111192,1,1,jpbabra,Beginner
220714,1,1,Marnus Steyn,Beginner
331692,1,1,dacattoo,Beginner
290628,1,1,Julian,Beginner
285452,1,1,user285452,Beginner
118427,1,1,Segfault,Beginner
133027,1,1,AI23B,Beginner
118351,1,1,user49831,Beginner
22271,1,1,Matt,Beginner
313621,1,1,Olaf,Beginner
316991,1,1,Jack,Beginner
324577,1,1,Harry Spencer,Beginner
164162,1,1,alexei konrad,Beginner
206512,1,1,Sph,Beginner
313794,1,1,GrahamC,Beginner
314507,1,1,Gaai,Beginner
297418,1,1,Erick,Beginner
56701,1,1,vince,Beginner
305206,1,1,byteit101,Beginner
180653,1,1,millibyte,Beginner
336553,1,1,Lloyd Mills,Beginner
113516,1,1,nxet,Beginner
313026,1,1,ecornwell,Beginner
264342,1,1,Vaibhav Vartak,Beginner
232533,1,1,Loukil-M,Beginner
235748,1,2,Chuck Boyer,Beginner
179969,1,1,Jorn,Beginner
91976,1,1,Pat,Beginner
320084,1,1,KE3FL,Beginner
322933,1,1,Vaishakh Chavan,Beginner
184024,1,1,StayOnTarget,Beginner
191420,1,1,Anthony,Beginner
91159,1,1,Zachary Keeton,Beginner
264463,1,1,Antoine,Beginner
150949,1,1,Taako,Beginner
193052,1,1,Ezzat Rashed,Beginner
235212,1,1,Rob K.,Beginner
332995,1,1,superN8,Beginner
171121,1,1,Baidyanath Kundu,Beginner
44083,1,1,MEAM,Beginner
171248,1,1,Talesh,Beginner
36638,1,1,Peter,Beginner
101428,1,1,SalPaz,Beginner
355462,1,1,JTMK711,Beginner
264182,1,1,InToSSH,Beginner
171522,1,1,potential-at-infinity,Beginner
250307,1,1,sangpo Sangpo,Beginner
117784,1,1,wbadry,Beginner
290761,1,1,Hallo,Beginner
100296,1,1,carlos,Beginner
267830,1,1,George Rodriguez,Beginner
343774,1,1,Mr. A.,Beginner
335679,1,1,Kidney Stone,Beginner
111207,1,1,Ted,Beginner
95721,1,1,uFarad,Beginner
97078,1,1,Krishna P S,Beginner
258548,1,1,Seekandrepair,Beginner
183368,1,1,user183368,Beginner
223607,1,1,Ethan,Beginner
139289,1,1,Vinay Madapura,Beginner
244290,1,1,Ace,Beginner
5420,1,1,yair99,Beginner
248557,1,1,Flash Ang,Beginner
147182,1,1,Vighnesh,Beginner
189319,1,1,Youseflapod,Beginner
180997,1,1,J2018,Beginner
277784,1,1,Kishor,Beginner
184014,1,1,bluebinary,Beginner
120346,1,1,pfernandez,Beginner
117217,1,1,LanceB,Beginner
355410,1,1,Donavon pire,Beginner
191887,1,1,Ken Tsang,Beginner
327463,1,1,JeromeLamour,Beginner
341927,1,1,Resist Cap,Beginner
310984,1,1,Tony,Beginner
228733,1,1,dmitry,Beginner
257349,1,1,Malthe,Beginner
231939,1,1,Mysterious Wolf,Beginner
237770,1,1,kevinjaypatel,Beginner
195310,1,1,Kelly Heaton,Beginner
313668,1,1,Sam,Beginner
241075,1,1,pajac,Beginner
169134,1,1,C. Hilton,Beginner
90357,1,1,Meridian,Beginner
334446,1,1,Brian Walker,Beginner
127731,1,1,Canis Lupus,Beginner
156147,1,1,xLarry,Beginner
352929,1,1,Tel,Beginner
301725,1,1,Androsk,Beginner
252128,1,1,Jon,Beginner
201378,1,1,Jamie McRobie,Beginner
127884,1,1,Schmitey,Beginner
90883,1,1,rublag,Beginner
36858,1,1,Alex Fedoseev,Beginner
89885,1,1,Vivek,Beginner
121748,1,1,SjoerdvdBelt,Beginner
229719,1,1,Eric,Beginner
151056,1,1,Laya,Beginner
339332,1,1,TooT,Beginner
257835,1,1,icantalktosneks,Beginner
279872,1,1,Qwerty8787,Beginner
322479,1,1,masifamu,Beginner
282531,1,1,Antonio Ferrao,Beginner
201366,1,1,Hans,Beginner
185562,1,1,T2JSplode,Beginner
256572,1,1,Egg,Beginner
66228,1,1,4BitAdder,Beginner
214300,1,1,khog,Beginner
168749,1,1,etrusks,Beginner
79905,1,1,ecodelta,Beginner
236169,1,1,Tạ Lục Gia Hoàng,Beginner
326979,1,1,John Smith,Beginner
305595,1,1,CAHEK HOCOK,Beginner
4338,1,1,Peter K.,Beginner
289457,1,1,Angel James,Beginner
65714,1,1,Greg,Beginner
240500,1,1,mlik,Beginner
20244,1,1,kbyrd,Beginner
166370,1,1,derMikey,Beginner
41507,1,1,user45189,Beginner
95250,1,1,170389,Beginner
195030,1,1,theGarz,Beginner
334209,1,1,NOTEC,Beginner
211718,1,1,Sparky,Beginner
286889,1,1,Jerry Magnin,Beginner
277544,1,1,Sam ,Beginner
252269,1,1,Lanchon,Beginner
298886,1,1,Tiaan Stals,Beginner
365057,1,1,user365057,Beginner
299229,1,1,AlveyFrost,Beginner
203535,1,1,ILYA Shu.,Beginner
241033,1,1,Shahid,Beginner
139102,1,1,MagicLant3rn,Beginner
144335,1,1,JiteshPubreja,Beginner
292960,1,1,Lali,Beginner
345677,1,1,mj_the_k,Beginner
348965,1,1,Sam J,Beginner
322464,1,1,wooshuwu,Beginner
120724,1,1,David Tosh,Beginner
330347,1,1,Ponder Stibbons,Beginner
191491,1,1,anonymous ghost,Beginner
199452,1,1,user199452,Beginner
151251,1,1,FartVader,Beginner
214836,1,1,DiamondDust,Beginner
228172,1,1,user228172,Beginner
247432,1,1,John Miller,Beginner
10341,1,1,Amr Bekhit,Beginner
228012,1,1,a_random_helper,Beginner
51308,1,1,Stephen B,Beginner
78370,1,1,Djordje Tasic,Beginner
149092,1,1,Lpham,Beginner
311458,1,1,Kaiser F,Beginner
166071,1,1,Caio Mar,Beginner
204071,1,1,crls106,Beginner
148606,1,1,gonzales.luisf,Beginner
135976,1,1,hunt,Beginner
244184,1,1,Don,Beginner
316886,1,1,Ad Nieuwenhuizen,Beginner
76237,1,1,Bordodynov,Beginner
251214,1,1,Anuj Simkhada,Beginner
266570,1,1,Thriloknath palla,Beginner
300431,1,1,Doller,Beginner
262164,1,1,Chiho,Beginner
302249,1,1,renfrow,Beginner
255437,1,1,Doe John,Beginner
143365,1,1,John Kontol,Beginner
84456,1,1,Jack,Beginner
54281,1,1,barry day,Beginner
124406,1,1,user1808812,Beginner
272713,1,1,SHERMAN W. BRAITHWAITE,Beginner
245894,1,1,Roy Roif,Beginner
291522,1,1,cardompal,Beginner
63897,1,1,Juanjo,Beginner
172523,1,1,Bordodynov,Beginner
89835,1,1,Michal,Beginner
359597,1,1,Juliano Schmitt,Beginner
215772,1,1,RB_HEAT,Beginner
162528,1,1,parzival,Beginner
89165,1,1,Hossein,Beginner
56872,1,1,vasf,Beginner
31293,1,1,I-Ming Shen,Beginner
88897,1,1,vinodh,Beginner
71463,1,1,JoshNZ,Beginner
197175,1,1,user197175,Beginner
250985,1,1,eezhijun,Beginner
169532,1,1,Yash Kitey,Beginner
314278,1,1,scramjetta,Beginner
208812,1,1,fasteddie4145,Beginner
260972,1,1,Alireza Amooei,Beginner
82059,1,1,Chintan Pathak,Beginner
327408,1,1,Christian,Beginner
258179,1,1,Rick,Beginner
322549,1,1,Brynn Rogers,Beginner
238754,1,1,kucar,Beginner
274747,1,1,Deepanjali Mishra,Beginner
252944,1,1,KW LEE,Beginner
327182,1,1,AlexTru,Beginner
333157,1,1,Thez,Beginner
122325,1,1,Thed,Beginner
321200,1,1,Nicola Herbert,Beginner
40749,1,1,zklim,Beginner
159463,1,1,deniz,Beginner
78592,1,1,AndyK,Beginner
90927,1,1,SgrA,Beginner
114977,1,1,Nikos P,Beginner
266392,1,1,Joel Rutledge,Beginner
232713,1,1,LimaKilo,Beginner
193276,1,1,user65669,Beginner
324206,1,1,Constantinos Pisimisis,Beginner
220380,1,1,Sathvik,Beginner
239033,1,1,Paul,Beginner
140090,1,1,sepplhans,Beginner
102464,1,1,user102464,Beginner
271478,1,1,user13174343,Beginner
22968,1,1,hugov,Beginner
94117,1,1,Roberts Gotlaufs,Beginner
91240,1,1,Eva liang,Beginner
134524,1,1,user134524,Beginner
68967,1,1,deejay,Beginner
52464,1,1,Marcus Grant,Beginner
275548,1,1,Asher Cruz,Beginner
209504,1,1,Jakub Zacek,Beginner
256048,1,1,hoijui,Beginner
45817,1,1,Ranayna,Beginner
244170,1,1,Andrew,Beginner
